user_id,session_id,timestamp_start,duration,num_actions,uniq_resources,num_file_open,num_file_delete,external_drive_use,night_activity,weekend_activity,web_connections_count,sensitive_keywords_detected,email_external_count,auth_failed_count,new_ip_login,actions_seq,entropy_of_activity_timeline,risk_level
user_150,dd2d12cf-40ec-409d-8a2b-f04b407ceb93,2025-01-01 14:34:00,16.44,44,5,21,22,0,0,1,5,5,5,3,0,encrypt encrypt delete rename mass_download delete write upload download external_email read write close mass_download mass_download delete download download email open mass_download upload download mass_download encrypt upload rename open read close close download close rename open external_email close download download delete open upload upload email,3.4597,5
user_142,b0e2498e-b42e-4344-83e6-195a8be476c6,2025-01-01 00:17:00,15.09,18,7,5,6,1,1,0,8,4,1,1,1,delete mass_download delete rename rename delete external_email write mass_download email encrypt write upload write encrypt read close email,3.1972,5
user_6,0c397ba3-3b11-4270-b1ac-90d745136f60,2025-01-01 00:23:00,14.85,31,8,11,7,0,1,0,12,5,6,1,0,mass_download email external_email rename encrypt close external_email email delete upload mass_download rename write mass_download download delete rename external_email encrypt download open upload encrypt close external_email email open external_email mass_download mass_download close,3.3336,5
user_63,d16333dc-cdd9-4b95-aa3b-79d25fd24c7e,2025-01-01 12:32:00,2.88,35,8,14,20,1,1,1,8,5,8,3,1,rename download upload open download upload download upload write mass_download open read rename mass_download read read delete rename write read upload open mass_download delete rename rename read download encrypt open external_email write download encrypt open,3.1879,5
user_72,e2129e37-a3cd-4df1-8481-6ba90aa96bbc,2025-01-01 18:17:00,17.95,9,5,4,11,1,0,1,11,5,7,1,1,rename encrypt mass_download external_email external_email close write external_email open,2.6416,5
user_31,fdb2f6fe-077d-4bdc-abba-78b656825081,2025-01-01 08:11:00,21.21,39,1,18,16,0,0,1,7,5,10,3,0,encrypt close email write download read read delete upload rename encrypt close rename close download upload external_email rename write upload download delete open email email close close download close external_email delete mass_download write rename write external_email download upload email,3.4231,5
user_59,6f668262-ac6f-4e50-87c7-890408b391d9,2025-01-01 00:32:00,9.94,32,5,11,17,0,1,0,14,5,2,3,1,rename email mass_download email encrypt external_email close encrypt encrypt rename email upload email close read mass_download mass_download close upload rename upload read download download read open upload email mass_download download encrypt open,3.2303,5
user_26,7b7908c4-d907-4c59-93db-d69f4e621a85,2025-01-01 01:07:00,14.29,29,8,13,13,0,0,1,11,5,2,4,0,email delete open external_email encrypt download upload close delete upload open upload rename read read external_email download external_email open write upload encrypt mass_download close encrypt upload open external_email open,3.3416,5
user_115,23632f2b-82e4-4089-a784-0a2e98113a31,2025-01-01 04:30:00,19.7,28,4,6,5,1,0,1,10,5,3,3,1,read external_email write upload encrypt delete external_email encrypt email external_email download open write email write rename close encrypt read close download write close email upload rename upload rename,3.3599,5
user_17,cc871358-a4b7-4f18-a009-a83a6bdf7a6c,2025-01-01 10:39:00,7.88,41,5,11,8,0,0,0,0,5,8,4,0,email encrypt email download rename upload close download delete rename close encrypt external_email close close external_email read download email close mass_download open rename encrypt open external_email download download delete upload external_email upload delete email read external_email email read email open delete,3.3548,5
user_27,0659f1ef-1326-40c4-9d95-df124f15ccdf,2025-01-01 16:47:00,11.3,39,6,15,15,1,1,1,13,2,7,2,0,external_email download write external_email upload rename mass_download external_email close delete rename external_email read read email write write rename email mass_download email rename encrypt external_email write close email external_email close rename delete email email email open delete read open email,3.3012,5
user_134,d7967195-6aef-4e13-ba1c-01238ba1539e,2025-01-01 04:49:00,14.03,39,1,9,17,0,1,1,21,5,1,3,0,write close external_email mass_download external_email external_email close delete download download upload open upload email rename encrypt mass_download read rename delete rename read upload delete mass_download download download upload open read email mass_download read rename delete encrypt delete mass_download close,3.4718,5
user_73,54505384-3e16-4acf-acbf-b930bf1ac290,2025-01-01 13:09:00,11.09,13,7,5,15,1,1,1,2,5,2,4,0,upload read write download mass_download encrypt close rename close mass_download email rename open,3.2389,5
user_97,b45173a7-1b3f-461d-9c3d-e0f998338431,2025-01-01 21:10:00,13.68,33,11,16,6,1,1,1,8,4,8,4,1,download open external_email mass_download mass_download close close write rename encrypt write read upload email close write write write delete email open read rename email read email delete external_email close mass_download delete encrypt close,3.4237,5
user_125,f0e8f9d7-bdeb-42a8-96c9-12f65f62ce13,2025-01-01 12:39:00,17.78,28,7,12,17,0,1,1,4,5,1,2,0,rename encrypt external_email email close delete external_email encrypt open email download email email read delete open encrypt mass_download read close rename rename read download upload close external_email open,3.3599,5
user_132,e4035583-78e7-4b91-946f-2d46d7543e6a,2025-01-01 18:01:00,22.41,35,6,7,15,0,1,1,8,5,6,2,0,mass_download upload external_email email email write download read close delete read close email close read download write encrypt external_email rename email rename write encrypt read write write delete mass_download encrypt mass_download delete close download email,3.351,5
user_82,b0f9285b-ff4a-40e1-af89-895cb688c132,2025-01-01 04:49:00,14.43,26,1,6,7,0,0,0,14,5,1,4,0,email open encrypt external_email open upload read external_email open rename rename delete rename download upload read encrypt encrypt download rename close email download close rename delete,3.2437,5
user_105,511bfa85-525a-476e-b3d7-5cb9ca779abe,2025-01-01 14:53:00,16.38,13,2,5,19,1,0,0,13,2,9,4,0,mass_download download open encrypt delete read upload write open open close mass_download read,3.027,5
user_105,cca2251e-9cc2-4dfc-a1ab-c01c34886006,2025-01-01 03:01:00,14.67,5,3,1,14,1,1,0,12,5,5,4,0,read open close mass_download external_email,2.3219,5
user_39,89db9a57-09c8-463e-9b0d-ab24a8f75bec,2025-01-01 09:15:00,16.71,40,5,14,17,0,0,0,10,5,1,3,1,email mass_download download rename external_email mass_download rename external_email close open read download external_email rename download write write external_email write encrypt delete upload upload rename open open rename download mass_download upload close read encrypt close rename close rename open email download,3.4338,5
user_129,ea51c7ca-0c6c-417a-8756-31edc921cd5e,2025-01-01 06:36:00,13.24,31,4,13,14,0,0,1,6,5,6,4,1,read encrypt encrypt read read rename open close delete encrypt mass_download upload encrypt read email open write upload read rename rename open open delete read encrypt delete write rename read write,3.0584,5
user_102,9c1d20e4-b133-4400-bf5a-a2c86998ea34,2025-01-01 12:08:00,17.86,28,4,12,8,1,1,1,9,5,7,1,1,upload upload delete open delete email encrypt download rename email encrypt delete open rename encrypt email close close external_email download read delete mass_download read open email external_email write,3.4677,5
user_7,fbd309c7-55aa-4257-b8ea-56c2fe463220,2025-01-01 22:17:00,17.61,33,6,9,18,1,0,1,13,5,6,1,1,open mass_download download read read encrypt encrypt encrypt rename read upload email delete close download close close open close rename external_email delete delete rename open close encrypt close close encrypt email rename download,3.2177,5
user_65,5a301fd5-7541-459b-a8b3-448eb0f5ac83,2025-01-01 03:24:00,18.24,34,8,13,6,0,1,1,15,3,2,1,0,write download rename external_email close open open write download external_email write write read rename external_email open mass_download email external_email delete upload mass_download write delete open email encrypt delete upload open delete open rename rename,3.3487,5
user_18,e25f58ac-6ef7-4989-9ec4-1026abaeb310,2025-01-01 05:14:00,14.07,29,5,7,19,0,1,0,11,5,6,2,0,mass_download write download open rename external_email open rename delete open download email encrypt close open open download email open external_email encrypt mass_download delete external_email encrypt rename write email close,3.2275,5
user_81,ec9aa428-e9a3-4b76-9b13-4f8d9a45f503,2025-01-01 12:01:00,12.52,28,10,10,6,1,0,1,2,5,6,3,1,email email delete rename download close read write close email email read open email write delete delete write open external_email encrypt read delete external_email download write close delete,3.1385,5
user_80,1a36d1bb-3cae-414c-8a7f-9bb1209bb783,2025-01-01 01:40:00,14.39,21,7,6,14,0,0,0,8,5,1,3,0,rename encrypt encrypt external_email read encrypt delete write close close read upload download rename email read rename read rename delete external_email,3.1183,5
user_21,e53f8328-2e15-4c2e-b167-9d558fb588ff,2025-01-01 08:57:00,24.28,27,6,11,21,0,0,1,11,3,1,3,0,delete read upload external_email download close download delete external_email external_email delete mass_download email delete rename download external_email upload delete email read write encrypt delete close external_email rename,3.204,5
user_80,b3f58e2b-44c5-4ac3-9424-336292043d5a,2025-01-01 13:26:00,16.95,20,11,4,15,0,1,1,13,5,4,4,1,write delete mass_download email mass_download write delete close close upload read delete mass_download read upload external_email delete mass_download delete delete,2.7464,5
user_115,2e5ac178-3967-44e4-8375-9af12516a3c7,2025-01-01 08:56:00,15.66,33,1,9,9,1,0,0,12,5,2,2,1,email rename external_email close download mass_download open download close email close close mass_download write read encrypt open external_email close external_email write email download write download mass_download external_email upload rename delete mass_download upload encrypt,3.4347,5
user_100,eda3f5f4-5e0d-429b-8a15-dd5eaa429a30,2025-01-01 11:35:00,18.65,34,7,8,6,0,1,1,4,5,4,2,1,read rename email mass_download write close external_email encrypt download write email rename open email encrypt delete read download write mass_download upload read encrypt rename encrypt upload delete delete rename encrypt read encrypt download delete,3.3882,5
user_120,7d3f3cc9-ec81-454c-b2b6-1368dc4fbec4,2025-01-01 17:43:00,23.77,40,4,16,5,0,1,1,11,2,10,2,0,close write rename close encrypt external_email email download encrypt write download read download download delete read email external_email upload read write close mass_download read read email email upload external_email close encrypt write rename rename rename rename open write write download,3.3757,5
user_148,f8341973-01a2-4a6a-9514-5c06b4db53ca,2025-01-01 11:28:00,15.57,31,9,8,10,0,0,1,13,1,6,2,0,read read upload open rename open read external_email email download delete external_email upload encrypt read download delete upload external_email delete external_email encrypt download encrypt encrypt close open write external_email download write,3.2808,5
user_119,0cf67878-97df-43b6-a9b9-e96387dd6586,2025-01-01 04:33:00,11.66,5,5,2,5,0,0,0,12,5,2,1,1,encrypt delete open delete upload,1.9219,5
user_111,c1139e4c-4759-4773-a79a-3e4765681ccf,2025-01-01 14:35:00,12.46,42,3,20,18,1,0,1,21,3,1,2,1,write open delete close read external_email write rename email rename download upload close mass_download close write open rename rename encrypt close download open write close download open upload rename close external_email external_email encrypt upload open close read write rename rename write encrypt,3.3104,5
user_139,c5af838a-ce6c-4680-b2ef-a927276ae321,2025-01-01 22:49:00,10.78,30,6,6,7,1,0,1,11,5,9,4,0,download mass_download mass_download read download mass_download mass_download delete write rename read mass_download external_email email upload open external_email read read external_email email close mass_download upload delete rename read mass_download open open,3.2145,5
user_115,dbc900a4-e083-4400-9821-780d79b63bb1,2025-01-01 01:17:00,13.89,24,1,9,6,0,1,0,18,5,1,5,0,email write download close open email email email encrypt encrypt rename close write external_email email external_email delete encrypt encrypt read download delete read download,3.1531,5
user_60,a90da22e-964b-400a-8a6a-e8191304fafe,2025-01-01 10:33:00,15.01,7,7,2,5,0,1,1,6,5,10,1,1,delete upload external_email rename download download download,2.1281,5
user_130,549faf99-47c4-400c-bc4b-b2a0a8bb4fa7,2025-01-01 20:57:00,18.23,29,5,10,13,1,1,1,4,5,2,3,1,close write read open delete email rename email upload close open download close read open delete rename download rename external_email rename read upload encrypt mass_download read download open mass_download,3.4266,5
user_27,81406bb3-f7cc-48fb-a2de-117b4b2a07ca,2025-01-01 14:59:00,20.06,23,11,5,7,0,0,0,11,3,2,4,1,close open encrypt download mass_download write encrypt open mass_download read read upload mass_download upload email external_email read delete email read download delete read,3.2903,5
user_18,3bfa173c-3009-4db5-af4d-9cf8198539a4,2025-01-01 21:01:00,16.06,24,3,7,15,0,0,0,4,5,8,3,1,read rename delete download external_email open encrypt open open encrypt upload rename open open mass_download encrypt download external_email download read download download read delete,2.9713,5
user_140,bdef3167-7269-46e9-a361-84ad020eec00,2025-01-01 09:33:00,16.37,5,1,1,18,1,1,1,19,3,4,4,0,delete rename external_email open rename,1.9219,5
user_95,77763653-83fa-4861-9137-e91e09e1bc02,2025-01-01 09:53:00,7.55,12,7,5,7,0,1,0,10,3,6,3,1,close email download close delete read external_email close upload close encrypt write,2.9183,5
user_7,dce48786-f15f-4b91-b06e-ca7db1522a7e,2025-01-01 21:24:00,16.14,44,5,9,9,1,1,0,9,4,6,2,1,delete mass_download read open external_email external_email mass_download email download close write download download read upload rename upload mass_download encrypt download upload email email external_email write external_email upload open download external_email encrypt close write close download close download external_email close read upload write upload open,3.3844,5
user_116,946e7129-75de-4a27-afa7-c4bd295d43ef,2025-01-01 22:23:00,16.9,29,5,6,6,1,0,0,11,5,8,3,1,encrypt upload read encrypt mass_download external_email mass_download read external_email open read download rename external_email external_email read email email read read close close read read rename encrypt mass_download upload open,3.0818,5
user_34,4849702d-5e4f-48ef-a5a4-a6510a9bffd3,2025-01-01 08:32:00,8.42,30,6,11,14,1,1,0,6,5,9,3,1,write email email mass_download delete external_email delete read mass_download email encrypt mass_download mass_download open rename mass_download upload email rename read close open email encrypt write upload email external_email upload email,3.2397,5
user_89,b500f605-f9c1-4435-ba87-b05a2d63f944,2025-01-01 02:30:00,12.58,40,3,18,12,0,0,1,3,5,9,2,1,mass_download download open read upload delete open delete download open encrypt read upload mass_download delete upload close close close download read read upload encrypt write write email delete rename open external_email write write mass_download open rename email open write external_email,3.4873,5
user_55,947af535-473f-4f21-9b15-03b73d68fba8,2025-01-01 15:57:00,7.53,31,7,6,14,1,1,1,11,3,2,5,1,upload open download email read close rename encrypt download close encrypt close write external_email delete delete rename write download encrypt write read rename download close open download external_email delete close close,3.2723,5
user_57,7b07b999-d261-4d5b-bb0e-d27f4bff76e3,2025-01-01 05:06:00,13.38,28,3,13,5,1,0,0,12,3,4,4,1,open rename close read open encrypt download upload external_email encrypt open email encrypt rename delete encrypt rename email delete external_email mass_download upload mass_download mass_download external_email mass_download upload open,3.2979,5
user_50,9d77e090-aae2-448a-b44a-565c1b714ce9,2025-01-01 01:12:00,11.36,13,3,6,19,0,1,0,6,5,5,4,0,write rename delete download write email read mass_download read read email mass_download external_email,2.8731,5
user_106,fae760a7-a383-4bb1-b60a-f66cc89b9e7b,2025-01-01 05:57:00,9.71,34,7,15,14,1,0,0,9,2,6,3,0,upload rename download download close download open upload write open external_email download read download write mass_download write external_email delete mass_download external_email encrypt email close read close read mass_download encrypt delete download encrypt download open,3.4129,5
user_5,d54a5235-57e4-421d-87e9-98ce2db7fecf,2025-01-01 04:05:00,17.04,27,9,6,7,1,1,0,14,5,3,5,0,read close mass_download email external_email read encrypt upload open close read encrypt encrypt delete encrypt read external_email encrypt rename external_email mass_download read mass_download external_email delete upload external_email,3.0666,5
user_114,0e519c6d-4bf2-4b6c-8d5e-fdbdeacacfe3,2025-01-01 20:30:00,11.56,26,5,7,16,0,1,0,11,5,7,4,1,read write rename email open download delete mass_download read upload external_email mass_download read mass_download close write rename rename close upload delete write encrypt read delete upload,3.4014,5
user_120,717b4f69-0bcb-4438-b77c-935510db2559,2025-01-01 21:19:00,15.02,14,4,4,10,1,0,1,17,5,4,3,0,close close rename download read upload external_email external_email encrypt mass_download email open upload download,3.2359,5
user_3,692fbd6a-a2b7-43f0-9ee1-279405276500,2025-01-01 13:58:00,17.28,20,1,4,10,1,1,1,3,5,2,2,0,rename email rename rename external_email delete mass_download close close upload email read encrypt rename write read close open mass_download mass_download,3.2464,5
user_12,6a47aa46-4e04-42e0-81f0-5efcea51f813,2025-01-01 20:38:00,18.6,18,7,4,6,0,0,0,12,3,8,4,0,close rename rename rename email open open external_email download delete upload delete read rename open read upload download,3.0169,5
user_75,c608e9cd-34a9-4dbe-9139-abc80336ad54,2025-01-01 10:34:00,15.35,40,5,19,10,0,1,0,10,5,5,1,0,mass_download open mass_download delete email write email delete read download mass_download external_email delete rename upload rename rename close download read mass_download email upload read external_email download email email email mass_download read rename write open upload download delete email write close,3.3527,5
user_114,58f9f5da-8b9d-4137-8820-9fc4ccfcd52c,2025-01-01 06:10:00,6.86,30,6,13,16,0,0,1,13,5,7,1,1,email download encrypt mass_download read download write close open external_email mass_download delete delete encrypt external_email write close external_email read delete open delete upload email delete encrypt write write external_email mass_download,3.3362,5
user_51,0f13c09e-c835-4241-81a5-3bf8f49c3673,2025-01-01 09:25:00,18.43,32,9,8,22,1,1,1,12,5,8,3,1,delete open delete open download delete external_email write open mass_download read delete rename external_email upload external_email open upload open email delete email email upload encrypt email external_email write close close rename rename,3.3522,5
user_21,955dac07-da64-43f1-9046-678be04d008d,2025-01-01 11:03:00,14.96,23,3,9,6,0,0,0,12,5,4,1,0,download mass_download download write email delete read upload email delete write mass_download delete external_email rename open open close close delete delete mass_download write,3.2575,5
user_107,9c2e6e8b-c818-4dbf-8181-f6926811a7a2,2025-01-01 01:34:00,23.02,18,6,3,15,1,0,0,16,5,2,3,0,upload upload rename write write mass_download read mass_download read mass_download email download upload mass_download email rename encrypt read,2.8638,5
user_110,4978fbd7-9808-49ba-b1cc-3074d376c937,2025-01-01 19:00:00,10.03,25,9,11,6,0,1,1,10,5,2,2,0,email download encrypt delete close write email close write read close external_email open rename encrypt open rename encrypt read mass_download email encrypt download write upload,3.4333,5
user_43,3b96a181-f89e-41e2-b892-94a3c010e525,2025-01-01 08:35:00,19.38,24,3,11,14,0,1,1,4,3,8,3,0,read external_email mass_download open rename external_email email mass_download rename download email read read upload external_email open open email download read email external_email download rename,2.9073,5
user_128,bc41ff75-7471-4234-91a1-82d0b839f1d5,2025-01-01 09:07:00,12.58,20,1,7,9,1,0,0,14,4,9,3,0,download read delete mass_download open download upload read read upload close rename email encrypt close write download delete delete rename,3.3087,5
user_141,054fd60a-d86e-40d8-959c-beac84d354ba,2025-01-01 12:15:00,18.06,26,4,7,18,1,1,1,15,5,4,2,1,write encrypt mass_download external_email external_email download read mass_download mass_download read read write rename external_email upload read delete delete email external_email rename external_email upload write rename mass_download,3.1189,5
user_21,4fcd9640-6d5a-40b1-bcf2-69cd56e6bfcb,2025-01-01 04:29:00,13.95,30,9,13,12,1,0,0,12,5,4,2,1,close rename external_email rename read encrypt email delete upload write read download upload email download upload encrypt download open email external_email mass_download upload open write encrypt rename download read rename,3.4314,5
user_125,07a0ff9f-81ef-4fb9-946a-52b8f0971ff0,2025-01-01 18:51:00,18.43,33,6,11,17,0,1,0,12,5,5,3,0,download rename close external_email read upload upload close read open delete rename email mass_download encrypt write close encrypt delete mass_download upload mass_download close open email rename read upload delete rename external_email write email,3.4983,5
user_24,34222fc0-9a1c-478b-910a-a7926286d692,2025-01-01 19:59:00,16.43,13,7,3,13,0,0,1,11,5,7,2,0,download delete close rename encrypt external_email open delete delete close delete encrypt rename,2.6235,5
user_69,c4f60fd6-a7ba-46a1-a2d7-000e14448ae8,2025-01-01 10:02:00,16.79,43,4,10,19,1,1,0,2,5,8,4,0,upload mass_download download download encrypt open encrypt download download close email upload mass_download write close close delete delete email read email read close rename download download upload read write delete encrypt external_email close open rename external_email read email upload email open external_email close,3.4809,5
user_20,6a187188-1b5f-4551-b3fe-59dfd4dedb53,2025-01-01 15:04:00,13.37,50,8,21,12,1,0,0,7,5,5,1,0,encrypt encrypt email delete download read upload rename close rename upload upload download write encrypt upload read delete delete upload open email upload mass_download mass_download write download write upload external_email write upload mass_download close external_email write email external_email mass_download close upload upload write email close read close delete external_email mass_download,3.3996,5
user_6,bfbb8e9e-f2d8-4644-9fe8-de01d51d01da,2025-01-01 06:51:00,18.37,32,8,14,14,0,0,0,14,3,8,2,1,external_email close external_email close encrypt encrypt upload open read upload delete rename open read email delete delete encrypt read read mass_download open rename delete upload read write mass_download external_email write open encrypt,3.34,5
user_84,d6cc700b-20bd-4979-b120-eaf6c91f6d83,2025-01-01 20:33:00,17.89,34,3,12,10,1,1,0,15,5,9,2,0,close mass_download close mass_download write rename open open rename encrypt open open upload open mass_download open write external_email close mass_download close external_email mass_download close close rename external_email encrypt open read encrypt mass_download write external_email,2.9423,5
user_77,de529bfe-f9ea-46c6-aa81-7c25eb3b90a7,2025-01-01 12:22:00,8.77,38,7,12,14,0,1,1,18,5,2,3,0,email external_email mass_download read mass_download delete mass_download write mass_download close external_email read open download external_email read read rename close open delete read close external_email rename open upload download read upload upload delete email encrypt download close email open,3.4445,5
user_107,e73ecaea-6bfd-4950-ba31-e6aa81299b86,2025-01-01 23:46:00,24.02,15,6,6,19,1,1,0,11,4,5,4,0,rename email mass_download encrypt read encrypt mass_download write upload write write open close upload upload,3.0062,5
user_62,c30f720c-6e46-47f6-8ec9-911a89136a1e,2025-01-01 00:11:00,4.6,22,2,8,8,1,1,0,1,5,7,1,1,read mass_download delete encrypt email close encrypt read rename email mass_download encrypt read mass_download open rename open write write delete write delete,3.106,5
user_62,c0437f94-2b69-479b-b615-dc461e4af2a0,2025-01-01 02:48:00,11.73,33,6,7,19,1,1,1,5,3,10,2,0,download rename upload close open mass_download delete rename close email upload email email read close rename encrypt email rename upload download email mass_download rename email close write close write upload rename email open,3.1422,5
user_38,26c9a26a-4b7d-46dd-9b2e-fe053a90a8d7,2025-01-01 02:49:00,18.2,36,4,12,8,1,0,1,13,3,8,2,0,external_email close download delete mass_download external_email read encrypt open read email mass_download upload close read delete write close download download rename read read read delete rename upload read rename mass_download mass_download email close rename read write,3.3502,5
user_142,b2920adc-a66a-467b-97ed-a68ad1badbdd,2025-01-01 09:15:00,18.75,43,8,15,16,1,1,1,11,5,7,2,1,external_email delete download open encrypt write download write email rename rename external_email delete rename mass_download delete close upload open encrypt delete read mass_download external_email write open rename delete open email write upload upload delete email delete upload encrypt encrypt upload close open email,3.435,5
user_66,89d0c6dd-56bd-4887-9c70-d0266a6119fa,2025-01-01 19:29:00,13.31,27,4,9,6,0,0,1,16,5,7,5,1,write rename open external_email mass_download encrypt open read external_email email open mass_download read read delete delete external_email mass_download download email email close upload email read upload open,3.3656,5
user_103,ed24317d-2bdc-4766-9bf3-e72deacaab64,2025-01-01 08:07:00,23.3,27,3,10,20,1,0,1,6,5,9,5,0,mass_download external_email close upload upload close email download encrypt delete rename external_email read mass_download read email rename download encrypt close encrypt encrypt encrypt close write open write,3.436,5
user_107,2522e24c-9038-4e82-8894-978a40e5b015,2025-01-01 01:55:00,17.81,23,2,9,20,0,0,0,10,5,9,2,1,read read write mass_download write upload email delete upload external_email rename rename mass_download write read download close email open write read mass_download close,3.2733,5
user_127,7840c7b7-313f-4c23-ba3f-295d44704868,2025-01-01 07:26:00,27.49,18,6,8,10,0,0,1,26,4,7,4,1,close email mass_download email upload read upload encrypt open external_email write email encrypt encrypt email mass_download read rename,3.128,5
user_75,8879506a-03fc-4b13-b5a9-b5ac94965355,2025-01-01 20:52:00,18.57,38,9,18,6,1,1,0,13,5,2,1,0,upload close delete email upload rename encrypt email download delete email open rename rename write download download close close download encrypt delete external_email read encrypt email open email upload download delete download write email delete read email write,3.2862,5
user_149,b1caf268-5bcc-4100-91bc-e1e7bcac4d0b,2025-01-01 09:42:00,22.0,31,4,13,17,1,1,0,7,5,8,2,0,write rename rename external_email read rename rename download external_email open write email mass_download rename read delete read rename encrypt write download external_email external_email upload write close email email external_email download email,3.2565,5
user_105,205e6836-adf1-4073-b380-4de5ca3c1a3a,2025-01-01 06:50:00,20.37,22,9,5,13,0,1,1,8,5,10,3,1,read download upload write read read download open close write encrypt delete close encrypt external_email open email rename write external_email open email,3.3565,5
user_38,bc34c8bb-b0d6-4d2d-88c0-d80b154f98e4,2025-01-01 02:46:00,9.66,22,7,7,7,1,1,1,19,5,10,1,1,write rename write email download external_email write external_email close delete rename close external_email write close read rename external_email write mass_download rename email,2.8974,5
user_19,82b72837-1375-4683-9720-0152d43caf21,2025-01-01 02:09:00,9.42,24,5,9,17,0,1,0,9,5,3,2,0,close download upload rename open close mass_download mass_download encrypt mass_download upload encrypt mass_download close rename download close delete delete mass_download write rename external_email download,3.1217,5
user_19,88143ca0-c591-4e96-a6bf-daa48c33be1d,2025-01-01 05:19:00,14.19,41,2,10,16,0,0,0,7,5,5,5,0,encrypt external_email download mass_download mass_download encrypt rename download upload mass_download upload open email external_email read write rename open encrypt delete download open mass_download encrypt write rename upload read open write read delete rename download external_email write open download write delete rename,3.3708,5
user_37,d4fc6266-7944-4bb9-9a52-1355e7b0a73c,2025-01-01 13:37:00,22.4,34,4,16,15,1,0,1,2,3,3,5,0,email close email rename open open delete upload delete encrypt rename open mass_download download mass_download rename download download rename delete download read delete email rename download encrypt upload mass_download open upload delete email write,3.254,5
user_84,792ddc9d-4251-4f3e-8c19-5ff0f79c7d23,2025-01-01 11:26:00,6.4,31,7,13,17,1,1,1,15,5,9,4,1,email close close external_email delete email delete close rename open download mass_download external_email read close external_email close read external_email write download delete encrypt read mass_download email open mass_download external_email email delete,3.2533,5
user_69,cde3a050-0cbc-42ae-a188-7ecb43f44698,2025-01-01 09:59:00,20.57,30,1,13,21,0,1,0,16,5,2,3,1,email delete read mass_download delete upload close upload open write encrypt encrypt write mass_download delete delete close upload delete read read download email read write encrypt open delete write open,3.1811,5
user_127,2bbadd66-c5ed-4e9f-a37c-0d0e476033f1,2025-01-01 04:31:00,9.02,39,3,19,12,0,1,0,9,5,4,4,1,delete email external_email close download close download close read rename download encrypt delete download read delete open email download write external_email delete rename open open upload read rename open download download upload download write mass_download rename open read upload,3.3593,5
user_92,d75e1af0-fe94-4281-9021-19009bbb7940,2025-01-01 23:03:00,8.88,19,6,5,16,0,1,1,16,4,2,3,0,open external_email close open download external_email delete encrypt close open mass_download download write write write external_email encrypt close write,2.8656,5
user_21,86393165-3c51-42f7-b44f-f77b87c5ab01,2025-01-01 09:12:00,19.36,25,4,9,12,1,1,0,15,3,9,2,0,external_email write read close open mass_download write write email download open open write download write mass_download delete write rename delete email encrypt rename email delete,3.2129,5
user_134,92934d8d-010b-4087-b8ee-474f2cb25655,2025-01-01 16:01:00,12.88,30,8,11,10,0,0,1,4,2,2,2,1,external_email close upload upload external_email rename email write email read read open read open email open delete upload email email mass_download delete mass_download download rename email open open email external_email,3.1894,5
user_100,ae87a488-5e5c-40f2-9208-75b1ed531e52,2025-01-01 01:46:00,13.3,32,5,12,13,0,0,1,12,5,8,1,0,delete mass_download delete open rename download read rename upload email upload read email read mass_download mass_download write encrypt upload read email rename read upload rename encrypt delete upload open encrypt rename upload,3.1329,5
user_113,af2c3392-11e4-425e-90df-ac88fe79806e,2025-01-01 18:28:00,21.64,43,8,20,16,1,1,1,8,5,3,2,0,read download open email close mass_download open upload close write rename rename write external_email read mass_download external_email mass_download download upload write write write mass_download delete email write encrypt close read write open encrypt close email upload delete upload rename email open encrypt download,3.5037,5
user_137,6741873a-c88b-41e1-b5c8-2b2b00b66d25,2025-01-01 18:18:00,21.49,46,7,22,17,0,0,1,12,2,2,3,1,close download mass_download open external_email download write read upload mass_download rename write rename close delete close download open read download close rename write encrypt open upload external_email open email mass_download read rename download close encrypt delete open rename email rename rename upload upload rename open close,3.4172,5
user_147,b707e03c-0a69-4adf-b348-65415a99bacc,2025-01-01 07:58:00,14.59,30,5,13,7,0,0,0,9,5,9,4,1,upload open close external_email upload mass_download write encrypt external_email email email mass_download email mass_download external_email read download mass_download rename write delete write write open delete rename open delete open email,3.3899,5
user_42,5e4aca23-1365-4a65-bdf9-433b468f8418,2025-01-01 05:45:00,10.69,14,6,3,10,0,0,1,7,3,9,2,1,mass_download upload encrypt encrypt mass_download email open mass_download delete encrypt mass_download mass_download external_email write,2.6385,5
user_47,8a8cbed9-7f06-44cb-8975-43a5c250dc3c,2025-01-01 12:11:00,11.32,22,9,4,15,0,1,0,13,5,8,3,1,download close delete rename encrypt rename close mass_download upload upload encrypt email delete email download email external_email encrypt open upload upload encrypt,3.1524,5
user_37,50f1edbf-558b-4130-9275-6e3cc7db84db,2025-01-01 22:59:00,19.14,35,1,10,21,0,1,1,12,5,10,3,0,encrypt rename email encrypt delete rename write upload close rename external_email encrypt delete rename mass_download write download rename delete open external_email download read external_email encrypt download download delete close mass_download email external_email rename write close,3.3859,5
user_30,12a03433-d524-4268-af19-d4a70f05f55a,2025-01-01 11:15:00,19.95,25,5,7,15,0,1,0,8,2,7,3,1,mass_download open mass_download open read close upload mass_download rename delete external_email external_email encrypt rename open download external_email open delete open close encrypt external_email close download,3.1591,5
user_58,df9e6d71-0bc7-4484-8060-ed23e7429a16,2025-01-01 12:33:00,12.83,20,7,7,6,0,0,0,13,5,2,0,0,upload encrypt mass_download read open open write rename close write email read rename delete read external_email email encrypt write mass_download,3.3464,5
